Sentence Number,Token,Label
,fins,O
,",",O
,with,O
,dark,O
,brown,O
,longitudinal,O
,lines,O
,.,O
,Dark,O
,brown,O
,vertical,O
,parallel,O
,lines,O
,all,O
,along,O
,flanks,O
,and,O
,rest,O
,of,O
,body,O
,and,O
,ca,O
,##uda,O
,##l,O
,spotted,O
,finely,O
,with,O
,dark,O
,brown,O
,.,O
,P,O
,##ector,O
,##al,O
,dark,O
,brown,O
,with,O
,blue,O
,lines,O
,",",O
,hind,O
,border,O
,yellowish,O
,.,O
,V,O
,##ent,O
,##ral,O
,brown,O
,",",O
,paler,O
,basal,O
,##ly,O
,.,O
,East,B-GeographicalLocation
,Indies,I-GeographicalLocation
,",",O
,Philippines,B-GeographicalLocation
,",",O
,Micro,B-GeographicalLocation
,##nesia,I-GeographicalLocation
,.,O
,A,O
,well,O
,-,O
,marked,O
,species,O
,allied,O
,with,O
,P,B-Taxon
,##lect,I-Taxon
,##rop,I-Taxon
,##om,I-Taxon
,##us,I-Taxon
,mac,I-Taxon
,##ula,I-Taxon
,##tus,I-Taxon
,but,O
,with,O
,an,O
,entirely,O
,different,O
,color,O
,pattern,O
,.,O
,Also,O
,with,O
,age,O
,the,O
,soft,O
,dorsal,O
,and,O
,anal,O
,have,O
,an,O
,elevated,O
,front,O
,lobe,O
,.,O
,,
Sentence 191,V,O
,##o,O
,##1,O
,-,O
,3,O
,D,B-Taxon
,##IP,I-Taxon
,##TE,I-Taxon
,##RO,I-Taxon
,##CA,I-Taxon
,##RP,I-Taxon
,##AC,I-Taxon
,##EA,I-Taxon
,##E,I-Taxon
,93,O
,An,B-Taxon
,##is,I-Taxon
,##op,I-Taxon
,##tera,I-Taxon
,to,I-Taxon
,##mento,I-Taxon
,##sa,I-Taxon
,Brand,I-Taxon
,##is,I-Taxon
,in,O
,Jo,O
,##urn,O
,.,O
,Lin,O
,##n,O
,.,O
,So,O
,##c,O
,.,O
,Bo,O
,##t,O
,.,O
,31,O
,(,O
,1895,O
,),O
,45,O
,.,O
,An,B-Taxon
,##is,I-Taxon
,##op,I-Taxon
,##tera,I-Taxon
,ca,I-Taxon
,##lop,I-Taxon
,##hyl,I-Taxon
,##la,I-Taxon
,Per,O
,##k,O
,.,O
,Fr,O
,##ag,O
,.,O
,FL,O
,",",O
,Philip,O
,.,O
,(,O
,1904,O
,),O
,22,O
,.,O
,Luzon,B-GeographicalLocation
,(,O
,C,B-GeographicalLocation
,##aga,I-GeographicalLocation
,##yan,I-GeographicalLocation
,to,O
,So,B-GeographicalLocation
,##rs,I-GeographicalLocation
,##ogo,I-GeographicalLocation
,##n,I-GeographicalLocation
,in,O
,all,O
,provinces,O
,),O
,",",O
,Mind,B-GeographicalLocation
,##oro,I-GeographicalLocation
,",",O
,T,B-GeographicalLocation
,##ica,I-GeographicalLocation
,##o,I-GeographicalLocation
,",",O
,Ma,B-GeographicalLocation
,##s,I-GeographicalLocation
,##bate,I-GeographicalLocation
,",",O
,Si,B-GeographicalLocation
,##bu,I-GeographicalLocation
,##yan,I-GeographicalLocation
,",",O
,Pan,B-GeographicalLocation
,##ay,I-GeographicalLocation
,",",O
,Negro,B-GeographicalLocation
,##s,I-GeographicalLocation
,.,O
,Dom,O
,##ina,O
,##nt,O
,in,O
,primary,B-Habitat
,forests,I-Habitat
,at,O
,low,O
,altitudes,O
,and,O
,occurring,O
,in,O
,some,O
,types,O
,of,O
,secondary,B-Habitat
,forests,I-Habitat
,.,O
,End,O
,##em,O
,##ic,O
,.,O
,Local,O
,names,O
,:,O
,A,B-Taxon
,##p,I-Taxon
,##ni,I-Taxon
,##t,I-Taxon
,(,O
,Il,O
,##k,O
,.,O
,),O
,;,O
,bag,B-Taxon
,##ob,I-Taxon
,##alo,I-Taxon
,##ng,I-Taxon
,(,O
,S,O
,.,O
,L,O
,.,O
,B,O
,##is,O
,.,O
,),O
,;,O
,b,B-Taxon
,##ali,I-Taxon
,##ua,I-Taxon
,##su,I-Taxon
,##as,I-Taxon
,(,O
,Il,O
,##k,O
,.,O
,),O
,;,O
,bar,B-Taxon
,##iu,I-Taxon
,##is,I-Taxon
,##ui,I-Taxon
,##s,I-Taxon
,(,O
,Pan,O
,##g,O
,.,O
,),O
,;,O
,da,B-Taxon
,##gan,I-Taxon
,##g,I-Taxon
,(,O
,Tag,O
,.,O
,",",O
,B,O
,##ik,O
,.,O
,",",O
,P,O
,.,O
,B,O
,##is,O
,.,O
,),O
,;,O
,da,B-Taxon
,##gan,I-Taxon
,##g,I-Taxon
,-,I-Taxon
,na,I-Taxon
,-,I-Taxon
,put,I-Taxon
,##i,I-Taxon
,(,O
,Tag,O
,.,O
,),O
,;,O
,da,B-Taxon
,##gum,I-Taxon
,(,O
,Tag,O
,.,O
,),O
,;,O
,day,B-Taxon
,##ang,I-Taxon
,(,O
,Tag,O
,.,O
,),O
,;,O
,do,B-Taxon
,##yon,I-Taxon
,##g,I-Taxon
,(,O
,Il,O
,##k,O
,.,O
,),O
,;,O
,du,B-Taxon
,##ung,I-Taxon
,(,O
,Tin,O
,##g,O
,.,O
,),O
,;,O
,du,B-Taxon
,##yon,I-Taxon
,##g,I-Taxon
,(,O
,Il,O
,##k,O
,.,O
,),O
,;,O
,guy,B-Taxon
,##ong,I-Taxon
,(,O
,Il,O
,##k,O
,.,O
,),O
,;,O
,la,B-Taxon
,##uan,I-Taxon
,-,I-Taxon
,put,I-Taxon
,##i,I-Taxon
,(,O
,Tag,O
,.,O
,),O
,;,O
,let,B-Taxon
,##is,I-Taxon
,(,O
,Tag,O
,.,O
,",",O
,B,O
,##is,O
,.,O
,",",O
,Il,O
,##k,O
,.,O
,),O
,;,O
,ma,B-Taxon
,##lap,I-Taxon
,##ah,I-Taxon
,##o,I-Taxon
,',O
,(,O
,B,O
,##ik,O
,.,O
,),O
,;,O
,may,B-Taxon
,##ap,I-Taxon
,##is,I-Taxon
,(,O
,S,O
,##b,O
,##l,O
,.,O
,",",O
,Tag,O
,.,O
,),O
,;,O
,ni,B-Taxon
,##nin,I-Taxon
,##u,I-Taxon
,(,O
,Ibn,O
,.,O
,),O
,;,O
,p,B-Taxon
,##alo,I-Taxon
,##sa,I-Taxon
,##pis,I-Taxon
,(,O
,Il,O
,##k,O
,.,O
,",",O
,Pan,O
,##g,O
,.,O
,",",O
,S,O
,##b,O
,##l,O
,.,O
,",",O
,Tag,O
,.,O
,),O
,;,O
,p,B-Taxon
,##alo,I-Taxon
,##san,I-Taxon
,##is,I-Taxon
,(,O
,Il,O
,##k,O
,.,O
,),O
,;,O
,pay,B-Taxon
,##ha,I-Taxon
,##pi,I-Taxon
,(,O
,S,O
,##b,O
,##l,O
,.,O
,),O
,;,O
,sand,B-Taxon
,##ana,I-Taxon
,(,O
,Tag,O
,.,O
,",",O
,B,O
,##is,O
,.,O
,),O
,;,O
,sin,B-Taxon
,##ala,I-Taxon
,##gan,I-Taxon
,(,O
,Il,O
,##k,O
,.,O
,),O
,;,O
,ta,B-Taxon
,##bil,I-Taxon
,##a,I-Taxon
,(,O
,B,O
,##ik,O
,.,O
,),O
,.,O
,3,O
,.,O
,H,B-Taxon
,##OP,I-Taxon
,##E,I-Taxon
,A,I-Taxon
,R,I-Taxon
,##ox,I-Taxon
,##burgh,I-Taxon
,H,B-Taxon
,##OP,I-Taxon
,##EA,I-Taxon
,AC,I-Taxon
,##UM,I-Taxon
,##IN,I-Taxon
,##AT,I-Taxon
,##A,I-Taxon
,Me,O
,##rr,O
,.,O
,in,O
,Govt,O
,.,O
,Lab,O
,.,O
,Pub,O
,##l,O
,.,O
,(,O
,Philip,O
,.,O
,),O
,29,O
,(,O
,1905,O
,),O
,30,O
,",",O
,Philip,O
,.,O
,Jo,O
,##urn,O
,.,O
,Sc,O
,##i,O
,.,O
,1,O
,(,O
,1906,O
,),O
,Bo,O
,##t,O
,.,O
,98,O
,;,O
,Fox,O
,##w,O
,.,O
,op,O
,.,O
,c,O
,##it,O
,.,O
,6,O
,(,O
,1911,O
,),O
,Bo,O
,##t,O
,.,O
,264,O
,",",O
,13,O
,(,O
,1918,O
,),O
,Bo,O
,##t,O
,.,O
,183,O
,.,O
,Hope,B-Taxon
,##a,I-Taxon
,ma,I-Taxon
,##qui,I-Taxon
,##ling,I-Taxon
,##ensis,I-Taxon
,Fox,O
,##w,O
,.,O
,in,O
,Philip,O
,.,O
,Jo,O
,##urn,O
,.,O
,Sc,O
,##i,O
,.,O
,13,O
,(,O
,1908,O
,),O
,Bo,O
,##t,O
,.,O
,184,O
,.,O
,Babu,B-GeographicalLocation
,##yan,I-GeographicalLocation
,Islands,I-GeographicalLocation
,(,O
,Cal,B-GeographicalLocation
,##aya,I-GeographicalLocation
,##n,I-GeographicalLocation
,),O
,",",O
,Luzon,O
,(,O
,C,O
,##aga,O
,##yan,O
,to,O
,So,O
,##rs,O
,##ogo,O
,##n,O
,",",O
,most,O
,provinces,O
,,
Sentence 192,98,O
,E,O
,##NU,O
,##ME,O
,##RA,O
,##TI,O
,##ON,O
,OF,O
,P,O
,##H,O
,##IL,O
,##IP,O
,##PI,O
,##NE,O
,P,O
,##LA,O
,##NT,O
,##S,O
,1923,O
,primary,B-Habitat
,forests,I-Habitat
,at,I-Habitat
,low,I-Habitat
,altitudes,I-Habitat
,",",O
,in,O
,some,O
,regions,O
,dominant,O
,.,O
,Rep,O
,##res,O
,##ented,O
,by,O
,about,O
,40,O
,individual,O
,collections,O
,",",O
,but,O
,all,O
,s,O
,##ter,O
,##ile,O
,except,O
,the,O
,following,O
,:,O
,F,O
,.,O
,B,O
,",",O
,72,O
,##53,O
,",",O
,72,O
,##8,O
,##1,O
,Everett,O
,",",O
,B,O
,.,O
,S,O
,.,O
,1848,O
,##8,O
,McGregor,O
,.,O
,The,O
,fruits,O
,are,O
,unknown,O
,.,O
,End,O
,##em,O
,##ic,O
,.,O
,Local,O
,names,O
,:,O
,A,B-Taxon
,##ru,I-Taxon
,##as,I-Taxon
,(,O
,Ibn,O
,.,O
,),O
,;,O
,b,B-Taxon
,##aba,I-Taxon
,##nga,I-Taxon
,##non,I-Taxon
,(,O
,M,O
,##bo,O
,.,O
,),O
,;,O
,bang,B-Taxon
,##ob,I-Taxon
,##ang,I-Taxon
,(,O
,C,O
,.,O
,B,O
,##is,O
,.,O
,),O
,;,O
,b,B-Taxon
,##ala,I-Taxon
,##k,I-Taxon
,##ba,I-Taxon
,##kan,I-Taxon
,(,O
,P,O
,.,O
,B,O
,##is,O
,.,O
,),O
,;,O
,b,B-Taxon
,##uh,I-Taxon
,##ga,I-Taxon
,(,O
,Ibn,O
,.,O
,),O
,;,O
,ch,B-Taxon
,##ap,I-Taxon
,##ii,I-Taxon
,##i,I-Taxon
,(,O
,P,O
,.,O
,B,O
,##is,O
,.,O
,),O
,;,O
,dam,B-Taxon
,##ila,I-Taxon
,##ng,I-Taxon
,(,O
,Ibn,O
,.,O
,),O
,;,O
,hi,B-Taxon
,##n,I-Taxon
,##lag,I-Taxon
,##asi,I-Taxon
,',O
,(,O
,P,O
,.,O
,B,O
,##is,O
,.,O
,),O
,;,O
,ill,B-Taxon
,##aga,I-Taxon
,##si,I-Taxon
,',O
,(,O
,P,O
,.,O
,B,O
,##is,O
,.,O
,),O
,;,O
,ka,B-Taxon
,##lia,I-Taxon
,##an,I-Taxon
,(,O
,M,O
,##bo,O
,.,O
,),O
,;,O
,k,B-Taxon
,##ila,I-Taxon
,(,O
,C,O
,.,O
,B,O
,##is,O
,.,O
,),O
,;,O
,k,B-Taxon
,##uli,I-Taxon
,##aan,I-Taxon
,(,O
,B,O
,##ik,O
,.,O
,),O
,;,O
,la,B-Taxon
,##uan,I-Taxon
,-,I-Taxon
,k,I-Taxon
,##olo,I-Taxon
,##rado,I-Taxon
,(,O
,P,O
,.,O
,B,O
,##is,O
,.,O
,),O
,;,O
,ma,B-Taxon
,##ga,I-Taxon
,##bo,I-Taxon
,##ung,I-Taxon
,(,O
,M,O
,##bo,O
,.,O
,),O
,;,O
,ma,B-Taxon
,##lag,I-Taxon
,##anga,I-Taxon
,##u,I-Taxon
,(,O
,M,O
,##bo,O
,.,O
,),O
,;,O
,ma,B-Taxon
,##las,I-Taxon
,##ino,I-Taxon
,##ro,I-Taxon
,(,O
,B,O
,##ik,O
,.,O
,),O
,;,O
,ma,B-Taxon
,##lat,I-Taxon
,##bang,I-Taxon
,(,O
,Tag,O
,.,O
,),O
,;,O
,man,B-Taxon
,##gg,I-Taxon
,##ach,I-Taxon
,##ap,I-Taxon
,##ui,I-Taxon
,(,O
,P,O
,.,O
,B,O
,##is,O
,.,O
,),O
,;,O
,man,B-Taxon
,##gg,I-Taxon
,##asi,I-Taxon
,##nor,I-Taxon
,##o,I-Taxon
,(,O
,M,O
,##bo,O
,.,O
,),O
,;,O
,sa,B-Taxon
,##p,I-Taxon
,##li,I-Taxon
,##g,I-Taxon
,(,O
,M,O
,##bo,O
,.,O
,),O
,;,O
,u,B-Taxon
,##bana,I-Taxon
,##n,I-Taxon
,(,O
,M,O
,##bo,O
,.,O
,),O
,.,O
,SH,B-Taxon
,##OR,I-Taxon
,##EA,I-Taxon
,PA,I-Taxon
,##L,I-Taxon
,##OS,I-Taxon
,##AP,I-Taxon
,##IS,I-Taxon
,(,O
,Blanco,O
,),O
,Me,O
,##rr,O
,.,O
,S,O
,##p,O
,.,O
,Blanco,O
,##ana,O
,##e,O
,(,O
,1918,O
,),O
,27,O
,##1,O
,.,O
,Di,B-Taxon
,##pt,I-Taxon
,##ero,I-Taxon
,##car,I-Taxon
,##pus,I-Taxon
,p,I-Taxon
,##alo,I-Taxon
,##sa,I-Taxon
,##pis,I-Taxon
,Blanco,I-Taxon
,F,O
,##l,O
,.,O
,Fi,O
,##lip,O
,.,O
,ed,O
,.,O
,2,O
,(,O
,1845,O
,),O
,312,O
,",",O
,ed,O
,.,O
,3,O
,",",O
,2,O
,(,O
,1878,O
,),O
,214,O
,;,O
,A,O
,.,O
,DC,O
,.,O
,Pro,O
,##dr,O
,.,O
,16,O
,2,O
,(,O
,1868,O
,),O
,61,O
,##4,O
,;,O
,Dyer,O
,in,O
,Jo,O
,##urn,O
,.,O
,Bo,O
,##t,O
,.,O
,12,O
,(,O
,1874,O
,),O
,108,O
,.,O
,Hope,B-Taxon
,##a,I-Taxon
,sq,I-Taxon
,##ua,I-Taxon
,##mata,I-Taxon
,Dyer,I-Taxon
,in,O
,Bull,O
,.,O
,So,O
,##c,O
,.,O
,Nat,O
,.,O
,Mo,O
,##s,O
,##c,O
,.,O
,31,O
,1,O
,(,O
,1858,O
,),O
,239,O
,;,O
,A,O
,.,O
,DC,O
,.,O
,Pro,O
,##dr,O
,.,O
,16,O
,2,O
,(,O
,1868,O
,),O
,63,O
,##5,O
,;,O
,F,O
,.,O
,-,O
,V,O
,##ill,O
,.,O
,Novi,O
,##s,O
,.,O
,A,O
,##pp,O
,.,O
,(,O
,1880,O
,),O
,21,O
,.,O
,Shore,B-Taxon
,##a,I-Taxon
,sq,I-Taxon
,##ua,I-Taxon
,##mata,I-Taxon
,Dyer,I-Taxon
,ex,I-Taxon
,V,I-Taxon
,##idal,I-Taxon
,Ph,O
,##an,O
,.,O
,C,O
,##umi,O
,##ng,O
,.,O
,Philip,O
,.,O
,(,O
,1885,O
,),O
,97,O
,",",O
,Rev,O
,.,O
,P,O
,##L,O
,V,O
,##ase,O
,.,O
,Fi,O
,##lip,O
,.,O
,(,O
,1886,O
,),O
,62,O
,;,O
,Brand,O
,##is,O
,in,O
,Jo,O
,##urn,O
,.,O
,Lin,O
,##n,O
,.,O
,So,O
,##c,O
,.,O
,Bo,O
,##t,O
,.,O
,31,O
,(,O
,1895,O
,),O
,92,O
,;,O
,Me,O
,##rr,O
,.,O
,in,O
,Philip,O
,.,O
,Jo,O
,,
Sentence 193,V,O
,##o,O
,##L,O
,s,O
,D,B-Taxon
,##IP,I-Taxon
,##TE,I-Taxon
,##RO,I-Taxon
,##CA,I-Taxon
,##RP,I-Taxon
,##AC,I-Taxon
,##EA,I-Taxon
,##E,I-Taxon
,95,O
,Hope,B-Taxon
,##a,I-Taxon
,odor,I-Taxon
,##ata,I-Taxon
,Fox,O
,##w,O
,.,O
,in,O
,Philip,O
,.,O
,Jo,O
,##urn,O
,.,O
,Sc,O
,##i,O
,.,O
,13,O
,(,O
,1918,O
,),O
,Bo,O
,##t,O
,.,O
,183,O
,",",O
,non,O
,R,O
,##ox,O
,##b,O
,.,O
,.,O
,.,O
,.,O
,Luzon,B-GeographicalLocation
,(,O
,C,B-GeographicalLocation
,##aga,I-GeographicalLocation
,##yan,I-GeographicalLocation
,",",O
,N,B-GeographicalLocation
,##ueva,I-GeographicalLocation
,V,I-GeographicalLocation
,##iz,I-GeographicalLocation
,##ca,I-GeographicalLocation
,##ya,I-GeographicalLocation
,",",O
,N,B-GeographicalLocation
,##ueva,I-GeographicalLocation
,E,I-GeographicalLocation
,##ci,I-GeographicalLocation
,##ja,I-GeographicalLocation
,",",O
,Pan,B-GeographicalLocation
,##gas,I-GeographicalLocation
,##ina,I-GeographicalLocation
,##n,I-GeographicalLocation
,",",O
,B,B-GeographicalLocation
,##ula,I-GeographicalLocation
,##can,I-GeographicalLocation
,",",O
,Bat,B-GeographicalLocation
,##aan,I-GeographicalLocation
,",",O
,R,B-GeographicalLocation
,##iza,I-GeographicalLocation
,##l,I-GeographicalLocation
,",",O
,Laguna,B-GeographicalLocation
,",",O
,Ta,B-GeographicalLocation
,##ya,I-GeographicalLocation
,##bas,I-GeographicalLocation
,",",O
,Cam,B-GeographicalLocation
,##ari,I-GeographicalLocation
,##nes,I-GeographicalLocation
,",",O
,So,B-GeographicalLocation
,##rs,I-GeographicalLocation
,##ogo,I-GeographicalLocation
,##n,I-GeographicalLocation
,),O
,",",O
,Mind,B-GeographicalLocation
,##oro,I-GeographicalLocation
,",",O
,Ta,B-GeographicalLocation
,##bla,I-GeographicalLocation
,##s,I-GeographicalLocation
,",",O
,Bo,B-GeographicalLocation
,##hol,I-GeographicalLocation
,",",O
,Mindanao,B-GeographicalLocation
,.,O
,In,O
,primary,B-Habitat
,forests,I-Habitat
,at,O
,low,O
,and,O
,medium,O
,altitudes,O
,",",O
,often,O
,dominant,O
,.,O
,End,O
,##em,O
,##i,O
,',O
,c,O
,.,O
,This,O
,valuable,O
,timber,O
,tree,O
,is,O
,represented,O
,by,O
,more,O
,than,O
,50,O
,individual,O
,collections,O
,made,O
,over,O
,a,O
,period,O
,of,O
,eighteen,O
,years,O
,.,O
,All,O
,are,O
,s,O
,##ter,O
,##ile,O
,except,O
,F,O
,.,O
,B,O
,.,O
,258,O
,##8,O
,##9,O
,Al,O
,##am,O
,##bra,O
,&,O
,Bo,O
,##rro,O
,##me,O
,##o,O
,(,O
,fruits,O
,),O
,",",O
,226,O
,##4,O
,.,O
,5,O
,Alvarez,O
,(,O
,fruits,O
,),O
,",",O
,and,O
,227,O
,##8,O
,##3,O
,Miranda,O
,",",O
,(,O
,b,O
,##uds,O
,),O
,.,O
,Ko,O
,##bbe,O
,',O
,s,O
,specimen,O
,",",O
,F,O
,.,O
,B,O
,.,O
,£,O
,##53,O
,##1,O
,",",O
,presents,O
,the,O
,fruits,O
,of,O
,Hope,B-Taxon
,##a,I-Taxon
,g,I-Taxon
,##lut,I-Taxon
,##ino,I-Taxon
,##sa,I-Taxon
,Elm,O
,.,O
,=,O
,Hope,B-Taxon
,##a,I-Taxon
,pier,I-Taxon
,##re,I-Taxon
,##i,I-Taxon
,Han,I-Taxon
,##ce,I-Taxon
,",",O
,and,O
,Alvarez,O
,226,O
,##44,O
,presents,O
,the,O
,fruits,O
,of,O
,Shore,B-Taxon
,##a,I-Taxon
,g,I-Taxon
,##ui,I-Taxon
,##so,I-Taxon
,Blu,I-Taxon
,##me,I-Taxon
,.,O
,Local,O
,names,O
,:,O
,Ban,B-Taxon
,##uta,I-Taxon
,##n,I-Taxon
,(,O
,G,O
,##ad,O
,.,O
,),O
,;,O
,bat,B-Taxon
,##ik,I-Taxon
,(,O
,Il,O
,##k,O
,.,O
,),O
,;,O
,g,B-Taxon
,##is,I-Taxon
,##ok,I-Taxon
,-,I-Taxon
,g,I-Taxon
,##is,I-Taxon
,##ok,I-Taxon
,(,O
,B,O
,##ik,O
,.,O
,),O
,;,O
,ha,B-Taxon
,##ras,I-Taxon
,(,O
,P,O
,.,O
,B,O
,##is,O
,.,O
,),O
,;,O
,ka,B-Taxon
,##lio,I-Taxon
,##t,I-Taxon
,(,O
,Il,O
,##k,O
,.,O
,),O
,;,O
,ma,B-Taxon
,##lium,I-Taxon
,(,O
,Man,O
,##g,O
,.,O
,),O
,;,O
,ma,B-Taxon
,##lut,I-Taxon
,##o,I-Taxon
,(,O
,C,O
,.,O
,B,O
,##is,O
,.,O
,),O
,;,O
,nut,B-Taxon
,##ik,I-Taxon
,(,O
,B,O
,##uk,O
,.,O
,),O
,;,O
,pain,B-Taxon
,##a,I-Taxon
,(,O
,Tag,O
,.,O
,),O
,;,O
,pan,B-Taxon
,##gg,I-Taxon
,##aia,I-Taxon
,##n,I-Taxon
,(,O
,Il,O
,##k,O
,.,O
,),O
,;,O
,sa,B-Taxon
,##k,I-Taxon
,##lu,I-Taxon
,##h,I-Taxon
,##gan,I-Taxon
,(,O
,Tag,O
,.,O
,),O
,;,O
,sa,B-Taxon
,##lla,I-Taxon
,##pu,I-Taxon
,##gu,I-Taxon
,##d,I-Taxon
,(,O
,Il,O
,##k,O
,.,O
,),O
,;,O
,sa,B-Taxon
,##rab,I-Taxon
,##sa,I-Taxon
,##ban,I-Taxon
,(,O
,Man,O
,##g,O
,.,O
,),O
,;,O
,sa,B-Taxon
,##p,I-Taxon
,##long,I-Taxon
,##an,I-Taxon
,(,O
,Tag,O
,.,O
,),O
,;,O
,sa,B-Taxon
,##p,I-Taxon
,##lung,I-Taxon
,##an,I-Taxon
,(,O
,Tag,O
,.,O
,),O
,;,O
,si,B-Taxon
,##aka,I-Taxon
,##l,I-Taxon
,(,O
,Tag,O
,.,O
,),O
,;,O
,si,B-Taxon
,##gg,I-Taxon
,##ai,I-Taxon
,(,O
,Il,O
,##k,O
,.,O
,),O
,;,O
,si,B-Taxon
,##gg,I-Taxon
,##ai,I-Taxon
,-,I-Taxon
,a,I-Taxon
,-,I-Taxon
,na,I-Taxon
,##la,I-Taxon
,##bag,I-Taxon
,##a,I-Taxon
,(,O
,Il,O
,##k,O
,.,O
,),O
,;,O
,si,B-Taxon
,##gg,I-Taxon
,##ai,I-Taxon
,-,I-Taxon
,m,I-Taxon
,##ula,I-Taxon
,##to,I-Taxon
,(,O
,Il,O
,##k,O
,.,O
,),O
,;,O
,si,B-Taxon
,##gg,I-Taxon
,##ai,I-Taxon
,-,I-Taxon
,a,I-Taxon
,-,I-Taxon
,pu,I-Taxon
,##ra,I-Taxon
,##u,I-Taxon
,(,O
,Il,O
,##k,O
,.,O
,),O
,;,O
,tag,B-Taxon
,##gai,I-Taxon
,(,O
,Il,O
,##k,O
,.,O
,",",O
,N,O
,##eg,O
,.,O
,),O
,;,O
,ya,B-Taxon
,##kal,I-Taxon
,(,O
,Il,O
,##k,O
,.,O
,",",O
,Pan,O
,##g,O
,.,O
,",",O
,S,O
,##b,O
,##l,O
,.,O
,",",O
,Tag,O
,.,O
,",",O
,Sul,O
,.,O
,),O
,.,O
,4,O
,.,O
,P,B-Taxon
,##EN,I-Taxon
,##TA,I-Taxon
,##CM,I-Taxon
,##E,I-Taxon
,A,I-Taxon
,.,I-Taxon
,de,I-Taxon
,Can,I-Taxon
,##do,I-Taxon
,##lle,I-Taxon
,P,B-Taxon
,##EN,I-Taxon
,##TA,I-Taxon
,##CM,I-Taxon
,##E,I-Taxon
,CO,I-Taxon
,##NT,I-Taxon
,##OR,I-Taxon
,##TA,I-Taxon
,(,O
,V,O
,##idal,O
,,
Sentence 194,Ang,O
,##u,O
,##B,O
,##t,O
,31,O
,",",O
,1871,O
,.,O
,J,O
,J,O
,##O,O
,##UR,O
,##NA,O
,##L,O
,OF,O
,H,O
,##OR,O
,##TI,O
,##CU,O
,##LT,O
,##UR,O
,##E,O
,AND,O
,CO,O
,##TT,O
,##AG,O
,##E,O
,GA,O
,##RD,O
,##EN,O
,##ER,O
,.,O
,159,O
,turning,O
,it,O
,round,O
,so,O
,that,O
,it,O
,may,O
,have,O
,the,O
,force,O
,of,O
,the,O
,water,O
,directed,O
,against,O
,every,O
,part,O
,.,O
,The,O
,water,O
,should,O
,be,O
,heated,O
,to,O
,a,O
,temperature,O
,of,O
,160,O
,##°,O
,",",O
,and,O
,to,O
,every,O
,three,O
,gallons,O
,add,O
,a,O
,wine,O
,•,O
,glass,O
,##ful,O
,of,O
,spirits,O
,of,O
,t,O
,##ur,O
,##pent,O
,##ine,O
,and,O
,12,O
,oz,O
,.,O
,of,O
,soft,O
,soap,O
,.,O
,The,O
,solution,O
,should,O
,be,O
,applied,O
,at,O
,a,O
,temperature,O
,of,O
,140,O
,',O
,.,O
,This,O
,will,O
,destroy,O
,all,O
,the,O
,meal,O
,##y,O
,bug,O
,escaping,O
,the,O
,hand,O
,-,O
,squeezing,O
,",",O
,but,O
,it,O
,i,O
,##a,O
,not,O
,applicable,O
,to,O
,all,O
,kinds,O
,of,O
,plants,O
,.,O
,Those,O
,with,O
,smooth,O
,hard,O
,leaves,O
,it,O
,will,O
,not,O
,in,O
,##jure,O
,",",O
,but,O
,those,O
,with,O
,soft,O
,hairy,O
,leaves,O
,it,O
,will,O
,destroy,O
,.,O
,Examples,O
,of,O
,plants,O
,which,O
,it,O
,will,O
,not,O
,in,O
,##jure,O
,are,O
,Garden,B-Taxon
,##ias,I-Taxon
,",",O
,I,B-Taxon
,##x,I-Taxon
,##ora,I-Taxon
,##s,I-Taxon
,",",O
,and,O
,Stephan,B-Taxon
,##ot,I-Taxon
,##is,I-Taxon
,",",O
,and,O
,those,O
,which,O
,it,O
,will,O
,in,O
,##jure,O
,are,O
,ex,O
,##em,O
,##plified,O
,by,O
,the,O
,G,B-Taxon
,##lo,I-Taxon
,##xin,I-Taxon
,##ias,I-Taxon
,.,O
,In,O
,the,O
,case,O
,of,O
,soft,O
,hairy,O
,-,O
,leave,O
,##d,O
,plants,O
,",",O
,the,O
,best,O
,method,O
,is,O
,to,O
,per,O
,##sist,O
,in,O
,the,O
,hand,O
,##cle,O
,##ani,O
,##ng,O
,",",O
,and,O
,s,O
,##yr,O
,##ing,O
,##ing,O
,with,O
,water,O
,only,O
,at,O
,a,O
,temperature,O
,of,O
,20,O
,##°,O
,.,O
,Either,O
,persisted,O
,in,O
,will,O
,soon,O
,clear,O
,the,O
,plants,O
,of,O
,those,O
,p,O
,##ests,O
,—,O
,not,O
,that,O
,the,O
,insect,O
,may,O
,not,O
,return,O
,",",O
,which,O
,it,O
,assured,O
,##ly,O
,will,O
,do,O
,if,O
,of,O
,long,O
,standing,O
,.,O
,It,O
,hides,O
,itself,O
,in,O
,the,O
,wood,O
,##work,O
,",",O
,p,O
,##lung,O
,##ing,O
,material,O
,",",O
,if,O
,##cc,O
,",",O
,and,O
,re,O
,##ap,O
,##pear,O
,##s,O
,when,O
,least,O
,expected,O
,.,O
,This,O
,remedy,O
,may,O
,",",O
,perhaps,O
,",",O
,be,O
,known,O
,to,O
,everybody,O
,",",O
,but,O
,it,O
,is,O
,not,O
,applicable,O
,in,O
,every,O
,case,O
,",",O
,as,O
,it,O
,is,O
,impossible,O
,very,O
,often,O
,to,O
,remove,O
,the,O
,subjects,O
,",",O
,and,O
,the,O
,solution,O
,applied,O
,to,O
,them,O
,may,O
,d,O
,##rip,O
,on,O
,subjects,O
,it,O
,would,O
,in,O
,##jure,O
,.,O
,For,O
,individual,O
,plants,O
,it,O
,answers,O
